Label,F1,F2,F3,F4,F5,F6,F7,F8,FZ,FY,FXL,NIR,Clear
HDPE,1,2,4,0,3,100,0,0,1,5,3,100,0
HDPE,1,2,4,0,3,100,0,0,1,5,3,100,0
HDPE,1,2,4,0,3,100,0,0,1,5,3,100,0
HDPE,1,2,4,0,3,100,0,0,1,5,3,100,0
HDPE,1,2,4,0,3,100,0,0,1,5,3,100,0
HDPE,1,2,4,0,3,100,0,0,1,5,3,100,0
HDPE,1,2,4,0,3,100,0,0,1,5,3,100,0
HDPE,1,2,4,0,3,100,0,0,1,5,3,100,0
HDPE,1,2,4,0,3,100,0,0,1,5,3,100,0
HDPE,1,2,4,0,3,100,0,0,1,5,3,100,0
HDPE,1,2,4,0,3,100,0,0,1,5,3,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,98,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,1,3,2,4,92,0
HDPE,2,4,4,0,4,100,1,1,3,3,4,100,0
HDPE,2,4,3,0,4,99,1,2,3,3,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,3,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,3,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,3,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,3,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,3,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,3,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,3,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,3,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,3,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,3,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,3,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,3,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,3,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,3,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,3,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,3,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,3,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,3,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,3,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,3,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,3,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,3,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,3,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,3,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,3,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,3,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,3,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,3,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,3,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,3,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,3,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,3,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,3,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,3,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,3,4,100,0
HDPE,2,4,4,0,4,100,1,2,3,3,4,100,0
HDPE,2,4,4,0,4,100,1,2,3,3,4,100,0
HDPE,2,4,4,0,4,100,1,2,3,3,4,100,0
HDPE,2,4,4,0,4,99,1,2,3,3,4,100,0
HDPE,2,4,3,0,4,96,1,2,3,3,4,100,0
HDPE,2,4,4,0,5,100,1,2,3,3,4,98,0
HDPE,3,4,4,0,5,99,1,2,3,3,5,100,0
HDPE,2,4,3,0,5,100,1,2,3,3,5,100,0
HDPE,2,4,4,0,5,100,1,2,3,3,5,100,0
HDPE,3,4,3,0,5,100,1,2,3,3,5,100,0
HDPE,3,4,3,0,5,100,1,2,3,3,5,100,0
HDPE,3,4,3,0,5,100,1,2,3,3,5,100,0
HDPE,3,4,3,0,5,100,1,2,3,3,5,100,0
HDPE,3,4,3,0,5,100,1,2,3,3,5,100,0
HDPE,3,4,3,0,5,100,1,2,3,3,5,100,0
HDPE,3,4,3,0,5,100,1,2,3,3,5,100,0
HDPE,3,4,3,0,5,100,1,2,3,3,5,100,0
HDPE,3,4,3,0,5,100,1,2,3,3,5,100,0
HDPE,3,4,3,0,5,100,1,2,3,3,5,100,0
HDPE,3,4,3,0,5,100,1,2,3,3,5,100,0
HDPE,3,4,3,0,5,100,1,2,3,3,5,100,0
HDPE,2,4,3,0,5,100,1,2,3,3,5,100,0
HDPE,2,4,3,0,5,100,1,2,3,3,5,100,0
HDPE,2,4,3,0,5,100,1,2,3,3,5,100,0
HDPE,3,4,3,0,5,100,1,2,3,3,5,100,0
HDPE,2,4,4,0,5,100,1,2,3,3,5,100,0
HDPE,2,4,3,0,5,100,1,2,3,3,5,100,0
HDPE,2,4,3,0,5,100,1,2,3,3,5,100,0
HDPE,3,4,3,0,5,100,1,2,3,3,5,100,0
HDPE,3,4,3,0,5,100,1,2,3,3,5,100,0
HDPE,3,4,4,0,5,100,1,2,3,3,5,100,0
HDPE,3,4,4,0,5,100,1,2,3,3,5,100,0
HDPE,3,4,4,0,5,100,1,2,3,3,5,100,0
HDPE,3,4,4,0,5,100,1,2,3,3,5,100,0
HDPE,3,4,4,0,5,100,1,2,3,3,5,100,0
HDPE,3,4,4,0,5,100,1,2,3,3,5,100,0
HDPE,3,4,4,0,5,100,1,2,3,3,5,100,0
HDPE,3,4,4,0,5,100,1,2,3,3,5,100,0
HDPE,3,4,4,0,5,100,1,2,3,3,5,100,0
HDPE,3,4,4,0,5,100,1,2,3,3,5,100,0
HDPE,3,4,4,0,5,100,1,2,3,3,5,100,0
HDPE,3,4,4,0,5,100,1,2,3,3,5,100,0
HDPE,3,4,4,0,5,100,1,2,3,3,5,100,0
HDPE,3,4,4,0,5,100,1,2,3,3,5,100,0
HDPE,3,4,4,0,5,100,1,2,3,3,5,100,0
HDPE,3,4,4,0,5,100,1,2,3,3,5,100,0
HDPE,3,4,4,0,5,100,1,2,3,3,5,100,0
HDPE,3,4,4,0,5,100,1,2,3,3,5,100,0
HDPE,3,4,4,0,5,100,1,2,3,3,5,100,0
HDPE,3,4,4,0,5,100,1,2,3,3,5,100,0
HDPE,3,4,4,0,5,100,1,2,3,3,5,100,0
HDPE,3,4,4,0,5,100,1,2,3,3,5,100,0
HDPE,3,4,4,0,5,100,1,2,3,3,5,100,0
HDPE,3,4,4,0,5,100,1,2,3,3,5,100,0
HDPE,3,4,4,0,5,100,1,2,3,3,5,100,0
HDPE,3,4,4,0,5,100,1,2,3,3,5,100,0
HDPE,3,4,4,0,5,100,1,2,3,3,5,100,0
HDPE,3,4,4,0,5,100,1,2,3,3,5,100,0
HDPE,3,4,4,0,5,100,1,2,3,3,5,100,0
HDPE,2,4,4,0,5,99,1,2,3,3,5,100,0
HDPE,2,4,4,0,4,99,1,2,3,3,4,100,0
HDPE,2,4,4,0,4,100,1,2,3,3,4,99,0
HDPE,3,4,3,0,4,99,1,2,3,3,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,2,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,3,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,3,4,3,0,5,100,1,2,3,2,5,100,0
HDPE,3,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,3,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,3,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,3,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,3,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,3,4,3,0,5,100,1,2,3,2,5,100,0
HDPE,3,4,3,0,5,100,1,2,3,2,5,100,0
HDPE,3,4,3,0,5,100,1,2,3,2,5,100,0
HDPE,3,4,3,0,5,100,1,2,3,2,5,100,0
HDPE,3,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,3,4,3,0,5,100,1,2,3,2,4,100,0
HDPE,3,4,3,0,4,100,1,2,3,2,5,100,0
HDPE,3,4,3,0,5,100,1,2,3,2,5,100,0
HDPE,3,4,3,0,5,100,1,2,3,2,5,100,0
HDPE,3,4,3,0,5,100,1,2,3,2,5,100,0
HDPE,3,4,3,0,5,100,1,2,3,2,5,100,0
HDPE,3,4,3,0,5,100,1,2,3,2,5,100,0
HDPE,3,4,3,0,5,100,1,2,3,2,5,100,0
HDPE,3,4,3,0,5,100,1,2,3,2,5,100,0
HDPE,3,4,3,0,5,100,1,2,3,2,5,100,0
HDPE,3,4,3,0,5,100,1,2,3,2,5,100,0
HDPE,3,4,3,0,5,100,1,2,3,2,5,100,0
HDPE,3,4,3,0,5,100,1,2,3,2,5,100,0
HDPE,3,4,3,0,5,100,1,2,3,2,5,100,0
HDPE,3,4,3,0,5,100,1,2,3,2,5,100,0
HDPE,3,4,3,0,5,100,1,2,3,2,5,100,0
HDPE,3,4,3,0,5,100,1,2,3,2,5,100,0
HDPE,3,4,3,0,5,100,1,2,3,2,5,100,0
HDPE,3,4,3,0,5,100,1,2,3,2,5,100,0
HDPE,3,4,3,0,4,100,1,2,3,2,5,100,0
HDPE,3,4,3,0,5,100,1,2,3,2,5,100,0
HDPE,3,4,3,0,5,100,1,2,3,2,5,100,0
HDPE,3,4,3,0,5,100,1,2,3,2,5,100,0
HDPE,3,4,3,0,5,100,1,2,3,2,5,100,0
HDPE,3,4,3,0,5,100,1,2,3,2,5,100,0
HDPE,3,4,3,0,5,100,1,2,3,2,5,100,0
HDPE,3,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,3,4,3,0,5,100,1,2,3,2,5,100,0
HDPE,3,4,3,0,5,100,1,2,3,2,5,100,0
HDPE,3,4,3,0,5,100,1,2,3,2,5,100,0
HDPE,3,4,3,0,5,100,1,2,3,2,5,100,0
HDPE,3,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,3,4,3,0,4,100,1,2,3,2,4,100,0
HDPE,3,4,3,0,5,100,1,2,3,2,5,100,0
HDPE,3,4,4,0,5,100,1,2,3,2,5,100,0
HDPE,3,4,4,0,5,100,1,2,3,2,5,100,0
HDPE,3,4,4,0,5,100,1,2,3,2,5,100,0
HDPE,3,4,4,0,5,100,1,2,3,2,5,100,0
HDPE,3,4,4,0,5,100,1,2,3,2,5,100,0
HDPE,2,4,3,0,4,98,1,2,3,3,5,100,0
HDPE,2,4,4,0,5,100,1,1,2,3,4,86,0
HDPE,2,4,4,0,5,100,1,2,3,3,4,91,0
HDPE,2,4,4,0,5,100,1,2,3,2,4,85,0
HDPE,3,4,4,0,5,100,1,2,3,3,5,100,0
HDPE,2,4,4,0,5,100,1,2,3,3,5,100,0
HDPE,2,4,4,0,5,100,1,2,3,3,5,100,0
HDPE,3,4,4,0,5,100,1,2,3,3,5,100,0
HDPE,3,4,4,0,5,100,1,2,3,3,5,100,0
HDPE,3,4,4,0,5,100,1,2,3,3,5,100,0
HDPE,3,4,4,0,5,100,1,2,3,3,5,100,0
HDPE,3,4,4,0,5,100,1,2,3,3,5,100,0
HDPE,3,4,4,0,5,100,1,2,3,3,5,100,0
HDPE,3,4,4,0,5,100,1,2,3,3,5,100,0
HDPE,3,4,4,0,5,100,1,2,3,3,5,100,0
HDPE,3,4,4,0,5,100,1,2,3,3,5,100,0
HDPE,3,4,4,0,5,100,1,2,3,3,5,100,0
HDPE,3,4,4,0,5,100,1,2,3,3,5,100,0
HDPE,3,4,4,0,5,100,1,2,3,3,5,100,0
HDPE,3,4,4,0,5,100,1,2,3,3,5,100,0
HDPE,3,4,4,0,5,100,1,2,3,3,5,100,0
HDPE,3,4,4,0,5,100,1,2,3,3,5,100,0
HDPE,3,4,4,0,5,100,1,2,3,3,5,100,0
HDPE,3,4,4,0,5,100,1,2,3,3,5,100,0
HDPE,3,4,4,0,5,100,1,2,3,3,5,100,0
HDPE,3,4,4,0,5,100,1,2,3,3,5,100,0
HDPE,3,4,4,0,5,100,1,2,3,3,5,100,0
HDPE,3,4,4,0,5,100,1,2,3,3,5,100,0
HDPE,3,4,4,0,5,100,1,2,3,3,5,100,0
HDPE,3,4,4,0,5,100,1,2,3,3,5,100,0
HDPE,3,4,4,0,5,100,1,2,3,3,5,100,0
HDPE,3,4,4,0,5,100,1,2,3,3,5,100,0
HDPE,3,4,4,0,5,100,1,2,3,3,5,100,0
HDPE,3,4,4,0,5,100,1,2,3,3,5,100,0
HDPE,3,4,4,0,5,100,1,2,3,3,5,100,0
HDPE,3,4,4,0,5,100,1,2,3,3,5,100,0
HDPE,3,4,4,0,5,100,1,2,3,3,5,100,0
PP,1,3,3,0,4,100,1,1,2,3,4,100,0
PP,1,3,3,0,4,100,1,1,2,3,4,100,0
PP,1,3,3,0,4,100,1,1,2,3,4,100,0
PP,1,3,3,0,4,100,1,1,2,3,4,100,0
PP,1,3,3,0,4,100,1,1,2,3,4,100,0
PP,1,3,3,0,4,100,1,1,2,3,4,100,0
PP,1,3,3,0,4,100,1,1,2,3,4,100,0
PP,1,3,3,0,4,100,1,1,2,3,4,100,0
PP,1,3,3,0,4,100,1,1,2,3,4,100,0
PP,1,3,3,0,4,100,1,1,2,3,4,100,0
PP,1,3,3,0,4,100,1,1,2,3,4,100,0
PP,1,3,3,0,4,100,1,1,2,3,4,100,0
PP,1,3,3,0,4,100,1,1,2,3,4,100,0
PP,1,3,3,0,4,100,1,1,2,3,4,100,0
PP,1,3,3,0,4,100,1,1,2,3,4,100,0
PP,1,3,3,0,4,100,1,1,2,3,4,100,0
PP,1,3,3,0,4,100,1,1,2,3,4,100,0
PP,1,3,3,0,4,100,1,1,2,3,4,100,0
PP,1,3,3,0,4,100,1,1,2,3,4,100,0
PP,1,3,3,0,4,100,1,1,2,3,4,100,0
PP,1,3,3,0,4,100,1,1,2,3,4,100,0
PP,1,3,3,0,4,100,1,1,2,3,4,100,0
PP,1,3,3,0,4,100,1,1,2,3,4,100,0
PP,1,3,3,0,4,100,1,1,2,3,4,100,0
PP,1,3,3,0,4,100,1,1,2,3,4,100,0
PP,1,3,3,0,4,100,1,1,2,3,4,100,0
PP,1,3,3,0,4,100,1,1,2,3,4,100,0
PP,1,3,3,0,4,100,1,1,2,3,4,100,0
PP,1,3,3,0,4,100,1,1,2,3,4,100,0
PP,1,3,3,0,4,100,1,1,2,3,4,100,0
PP,1,3,3,0,4,100,1,1,2,3,4,100,0
PP,1,3,3,0,4,100,1,1,2,3,4,100,0
PP,1,3,3,0,4,100,1,1,2,3,4,100,0
PP,1,3,3,0,4,100,1,1,2,3,4,100,0
PP,1,3,3,0,4,100,1,1,2,3,4,100,0
PP,1,3,3,0,4,100,1,1,2,3,4,100,0
PP,1,3,3,0,4,100,1,1,2,3,4,100,0
PP,1,3,3,0,4,100,1,1,2,3,4,100,0
PP,1,3,3,0,4,100,1,1,2,3,4,100,0
PP,1,3,3,0,4,100,1,1,2,3,4,100,0
PP,1,3,3,0,4,100,1,1,2,3,4,100,0
PP,1,3,3,0,4,100,1,1,2,3,4,100,0
PP,1,3,3,0,4,100,1,1,2,3,4,100,0
PP,1,3,3,0,4,100,1,1,2,3,4,100,0
PP,1,3,3,0,4,100,1,1,2,3,4,100,0
PP,1,3,3,0,4,100,1,1,2,3,4,100,0
PP,1,3,3,0,4,100,1,1,2,3,4,100,0
PP,1,3,3,0,4,100,1,1,2,3,4,100,0
PP,1,3,3,0,4,100,1,1,2,3,4,100,0
PP,1,3,3,0,4,100,1,1,2,3,4,100,0
PP,1,3,3,0,4,100,1,1,2,3,4,100,0
PP,1,3,3,0,4,100,1,1,2,3,4,100,0
PP,1,3,3,0,3,100,1,1,2,3,4,100,0
PP,1,3,3,0,4,100,1,1,2,3,4,100,0
PP,1,3,3,0,4,100,1,1,2,3,4,100,0
PP,1,3,3,0,4,100,1,1,2,3,4,100,0
PP,1,3,3,0,4,100,1,1,2,3,4,100,0
PP,1,3,3,0,4,100,1,1,2,3,4,100,0
PP,1,3,3,0,4,100,1,1,2,3,4,100,0
PP,1,3,3,0,4,100,1,1,2,3,4,100,0
PP,1,3,3,0,4,100,1,1,2,3,4,99,0
PP,1,3,3,0,4,100,1,1,2,3,4,100,0
PP,1,3,3,0,4,100,1,1,2,3,4,100,0
PP,1,3,3,0,4,100,1,1,2,3,4,99,0
PP,1,3,3,0,4,100,1,1,2,3,4,100,0
PP,1,3,3,0,4,100,1,1,2,3,4,100,0
PP,1,3,3,0,4,100,1,1,2,3,4,100,0
PP,1,3,3,0,4,100,1,1,2,3,4,99,0
PP,1,3,3,0,4,100,1,1,2,3,4,100,0
PP,1,3,3,0,4,100,1,1,2,3,4,100,0
PP,1,3,3,0,4,100,1,1,2,3,4,100,0
PP,1,3,3,0,4,100,1,1,2,3,4,100,0
PP,1,3,3,0,4,100,1,1,2,3,4,100,0
PP,1,3,3,0,4,100,1,1,2,3,4,100,0
PP,1,3,3,0,4,100,1,1,2,3,4,100,0
PP,1,3,3,0,4,100,1,1,2,3,4,100,0
PP,1,3,3,0,4,100,1,1,2,3,4,100,0
PP,1,3,3,0,4,100,1,1,2,3,4,100,0
PP,1,3,3,0,4,100,1,1,2,3,4,100,0
PP,1,3,3,0,4,100,1,1,2,3,4,100,0
PP,1,3,3,0,4,100,1,1,2,3,4,100,0
PP,1,3,3,0,4,100,1,1,2,3,4,100,0
PP,1,3,3,0,4,100,1,1,2,3,4,100,0
PP,2,3,3,0,4,96,1,1,2,3,4,100,0
PP,2,3,4,0,4,99,1,1,2,3,4,100,0
PP,2,3,4,0,4,100,1,1,2,3,4,100,0
PP,2,3,4,0,4,100,1,1,2,3,4,100,0
PP,2,3,4,0,4,100,1,1,2,3,4,100,0
PP,2,3,4,0,4,100,1,1,2,3,4,100,0
PP,2,3,4,0,4,100,1,1,2,3,4,100,0
PP,2,3,4,0,4,100,1,1,2,3,4,100,0
PP,2,3,4,0,4,100,1,1,2,3,4,100,0
PP,2,3,4,0,4,100,1,1,2,3,4,100,0
PP,2,3,4,0,4,100,1,1,2,3,4,100,0
PP,2,3,4,0,4,100,1,1,2,3,4,100,0
PP,2,3,4,0,4,100,1,1,2,3,4,100,0
PP,2,3,4,0,4,100,1,1,2,3,4,100,0
PP,2,3,4,0,4,100,1,1,2,3,4,100,0
PP,2,3,4,0,4,100,1,1,2,3,4,100,0
PP,2,3,4,0,4,100,1,1,2,3,4,100,0
PP,2,3,4,0,4,100,1,1,2,3,4,100,0
PP,2,3,4,0,4,100,1,1,2,3,4,100,0
PP,2,3,4,0,4,100,1,1,2,3,4,100,0
PP,2,3,4,0,4,100,1,1,2,3,4,100,0
PP,2,3,4,0,4,100,1,1,2,3,4,100,0
PP,2,3,4,0,4,100,1,1,2,3,4,100,0
PP,2,3,4,0,4,100,1,1,2,3,4,100,0
PP,2,3,4,0,4,100,1,1,2,3,4,100,0
PP,2,3,4,0,4,100,1,1,2,3,4,100,0
PP,2,3,4,0,4,100,1,1,2,3,4,100,0
PP,2,3,4,0,4,100,1,1,2,3,4,100,0
PP,2,3,4,0,4,100,1,1,2,3,4,100,0
PP,2,3,4,0,4,100,1,1,2,3,4,100,0
PP,2,3,4,0,4,100,1,1,2,3,4,100,0
PP,2,3,4,0,4,100,1,1,2,3,4,100,0
PP,2,3,4,0,4,100,1,1,2,3,4,100,0
PP,2,3,4,0,4,100,1,1,2,3,4,100,0
PP,2,3,4,0,4,100,1,1,2,3,4,100,0
PP,2,3,4,0,4,100,1,1,2,3,4,100,0
PP,2,3,4,0,4,100,1,1,2,3,4,100,0
PP,2,3,4,0,4,100,1,1,2,3,4,100,0
PP,2,3,4,0,4,100,1,1,2,3,4,100,0
PP,2,3,4,0,4,100,1,1,2,3,4,100,0
PP,2,3,4,0,4,100,1,1,2,3,4,99,0
PP,2,3,4,0,4,100,1,1,2,3,4,100,0
PP,2,3,3,0,4,92,1,1,2,3,4,100,0
PP,2,3,4,0,4,97,1,1,2,3,4,100,0
PP,2,3,4,0,4,100,1,1,2,3,4,100,0
PP,2,3,4,0,4,100,1,1,2,3,4,100,0
PP,2,3,4,0,4,100,1,1,2,3,4,100,0
PP,2,3,4,0,4,100,1,1,2,3,4,100,0
PP,2,3,4,0,4,100,1,1,2,3,4,100,0
PP,2,3,4,0,4,100,1,1,2,3,4,100,0
PP,2,3,4,0,4,100,1,1,2,3,4,100,0
PP,2,3,4,0,4,100,1,1,2,3,4,100,0
PP,2,3,4,0,4,100,1,1,2,3,4,100,0
PP,2,3,4,0,4,100,1,1,2,3,4,100,0
PP,2,3,4,0,4,100,1,1,2,3,4,100,0
PP,2,3,4,0,4,100,1,1,2,3,4,100,0
PP,2,3,4,0,4,100,1,1,2,3,4,100,0
PP,2,3,4,0,4,100,1,1,2,3,4,100,0
PP,2,3,4,0,4,100,1,1,2,3,4,100,0
PP,2,3,4,0,4,100,1,1,2,3,4,100,0
